what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1606816890015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816898409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816899550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816916228
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816916775
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816936579
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816940096
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816948832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816952723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816965877
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816970177
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816970192
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606816972084
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606816972084
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1606816975695
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606816979466
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817009586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817010676
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817015903
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817016465
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817023717
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817027609
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1606817030793
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606817042219
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817045470
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817046032
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1606817052831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817053118
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817060639
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817085706
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817090798
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817093199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817130927
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817141023
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817150823
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817161415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817162384
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817163119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817170951
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1606817175891
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1606817175938
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606817178204
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817184544
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817241878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.refresh",1606817253458
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817265545
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817268358
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1606817268390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606817268390
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817268406
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817271282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817279681
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817281493
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1606817281509
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606817281509
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817288198
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1606817290275
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817290315
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1606817290335
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1606817290335
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817298915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817321425
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817343456
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817411349
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817453491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817459399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817474500
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817478499
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.ContentOutline",1606817478539
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1606817480856
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817486747
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817490951
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817490967
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817498531
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606817498531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817509111
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817574149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817581659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817585816
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817585832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817590865
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606817590880
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817618511
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817649033
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817658160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817662395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817662411
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817664786
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1606817664801
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606817666100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606819533133
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606819535025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606819536605
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1606819539559
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.0.201009141542,"org.eclipse.cdt.debug.mi.ui",1606819540935
stopped,bundle,com.altera.debug.cdi.gdb.plugin,11.1.0.259,"com.altera.debug.cdi.gdb.plugin",1606819540935
stopped,bundle,com.altera.sbtgui.launch,11.1.0.259,"com.altera.sbtgui.launch",1606819540966
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.0.1.201009141542,"org.eclipse.cdt.debug.mi.core",1606819540966
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1606819540966
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.search",1606819540966
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201009141542,"org.eclipse.cdt.dsf.gdb.ui",1606819540966
stopped,bundle,org.eclipse.cdt.dsf.ui,2.1.1.201009141542,"org.eclipse.cdt.dsf.ui",1606819540966
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201009141542,"org.eclipse.cdt.gdb.ui",1606819540966
stopped,bundle,org.eclipse.cdt.dsf.gdb,3.0.0.201009141542,"org.eclipse.cdt.dsf.gdb",1606819540966
stopped,bundle,com.altera.sbtgui.ui,11.1.0.259,"com.altera.sbtgui.ui",1606819540966
stopped,bundle,com.altera.sbtgui.project,11.1.0.259,"com.altera.sbtgui.project",1606819540966
stopped,bundle,org.eclipse.cdt.launch,6.1.0.201009141542,"org.eclipse.cdt.launch",1606819540966
stopped,bundle,org.eclipse.cdt.debug.ui,7.0.0.201009141542,"org.eclipse.cdt.debug.ui",1606819541029
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.0.201009141542,"org.eclipse.cdt.debug.ui.memory.traditional",1606819541029
stopped,bundle,org.eclipse.cdt.dsf,2.1.0.201009141542,"org.eclipse.cdt.dsf",1606819541075
stopped,bundle,org.eclipse.cdt.debug.core,7.0.0.201009141542,"org.eclipse.cdt.debug.core",1606819541075
stopped,bundle,org.eclipse.cdt.managedbuilder.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.ui",1606819541075
stopped,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606819541075
stopped,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,7.0.0.201009141542,"org.eclipse.cdt.managedbuilder.gnu.ui",1606819541075
stopped,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606819541075
stopped,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606819541075
stopped,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1606819541075
stopped,bundle,com.altera.sbtgui.flash.plugin,11.1.0.259,"com.altera.sbtgui.flash.plugin",1606819541075
stopped,bundle,com.altera.sbtgui.gprof,11.1.0.259,"com.altera.sbtgui.gprof",1606819541075
stopped,bundle,com.altera.sbtgui.core,11.1.0.259,"com.altera.sbtgui.core",1606819541075
stopped,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606819541200
stopped,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606819541216
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1606819541216
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1606819541216
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1606819541279
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1606819541279
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1606819541279
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1606819541279
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.help.ui",1606819541279
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1606819541279
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1606819541279
stopped,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1606819541279
stopped,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1606819541279
stopped,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1606819541279
stopped,bundle,org.eclipse.cdt.debug.ui.memory.transport,2.1.0.201009141542,"org.eclipse.cdt.debug.ui.memory.transport",1606819541279
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1606819541279
stopped,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1606819541357
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1606819541357
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1606819541357
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606819541357
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1606819541357
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1606819541372
stopped,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1606819541372
stopped,bundle,org.eclipse.epp.mpc.ui,1.0.1.v20100826-2143,"org.eclipse.epp.mpc.ui",1606819541372
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1606830488576
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1606830488576
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1606830488576
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1606830488589
started,bundle,org.eclipse.cdt.core,5.2.1.201009141542,"org.eclipse.cdt.core",1606830488589
started,bundle,org.eclipse.cdt.make.core,7.0.0.201009141542,"org.eclipse.cdt.make.core",1606830488589
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201009141542,"org.eclipse.cdt.make.ui",1606830488589
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.1.201009141542,"org.eclipse.cdt.managedbuilder.core",1606830488602
started,bundle,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui",1606830488602
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1606830488602
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1606830488615
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1606830488615
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1606830488615
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1606830488628
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1606830488628
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1606830488628
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1606830488628
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1606830488628
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1606830488641
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1606830488654
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1606830488654
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1606830488654
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1606830488654
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1606830488654
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1606830488654
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1606830488654
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1606830488667
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1606830488667
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1606830488667
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1606830488706
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1606830488706
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1606830488719
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1606830488719
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1606830488732
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1606830488745
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1606830488745
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1606830488745
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1606830488745
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1606830488758
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1606830488758
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1606830488758
started,bundle,org.eclipse.jface,3.6.1.M20100825-0800,"org.eclipse.jface",1606830488758
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1606830488758
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1606830488771
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1606830488771
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1606830488771
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.monitor.ui",1606830488771
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1606830488771
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1606830488784
